epoch,acc,loss,val_acc,val_loss
135,0.980895833333,0.117113853575,0.779266666667,0.841010809088
136,0.981683333333,0.112796592553,0.778983333333,0.824998981756
137,0.981779166667,0.113031118935,0.783466666667,0.823551810984
138,0.981766666667,0.113587999259,0.783716666667,0.834835801375
139,0.981291666667,0.115175053032,0.777266666667,0.858112903315
140,0.9825875,0.108207714817,0.77965,0.82338841449
141,0.980658333333,0.11795273244,0.776183333333,0.83472783926
142,0.980779166667,0.117925312209,0.779666666667,0.810410349603
143,0.980804166667,0.116847893399,0.783566666667,0.845814239472
144,0.981929166667,0.1101862793,0.78465,0.862752144143
145,0.982383333333,0.109015048298,0.7843,0.858745395732
146,0.981429166667,0.11323268681,0.781466666667,0.820150379486
147,0.981075,0.115709313256,0.7802,0.831951825543
148,0.981683333333,0.113230875694,0.780716666667,0.835409583803
149,0.981695833333,0.11344157514,0.7796,0.858149125465
150,0.980845833333,0.116762563942,0.776116666667,0.792417720715
151,0.9819625,0.11153380529,0.784916666667,0.825770738059
152,0.982866666667,0.107327536743,0.783866666667,0.829902018205
153,0.980708333333,0.118468002889,0.780416666667,0.826810087684
154,0.981766666667,0.111520078473,0.78405,0.772478361108
155,0.982491666667,0.10789180219,0.782033333333,0.847508927066
156,0.981916666667,0.110938354599,0.783866666667,0.81695702106
157,0.983716666667,0.100845444078,0.78625,0.837808788839
158,0.981775,0.113441474575,0.782483333333,0.820387718304
159,0.982204166667,0.110174276065,0.783666666667,0.846663553233
160,0.981683333333,0.112319966623,0.782866666667,0.840169025934
161,0.981275,0.113730437614,0.7842,0.836095907871
162,0.980816666667,0.116568173005,0.7848,0.844314480482
163,0.981241666667,0.114865522234,0.7802,0.849006525845
164,0.981741666667,0.112362147444,0.782633333333,0.812088670083
165,0.980525,0.117777489952,0.782433333333,0.821762439616
166,0.9816875,0.112625387723,0.7835,0.821913517137
167,0.9813875,0.114225528352,0.783433333333,0.844201336594
0,0.522058333333,1.15325008802,0.5931,0.982599506378
1,0.6084875,0.989088742749,0.62825,0.899990514104
2,0.631791666667,0.93894552954,0.633833333333,0.888793239673
3,0.650591666667,0.896328392545,0.643416666667,0.866019181299
4,0.6655875,0.865282545201,0.65455,0.850303877735
5,0.6777875,0.835341735963,0.670516666667,0.820698084784
6,0.690295833333,0.810060382466,0.675666666667,0.801294210227
7,0.704179166667,0.779466598328,0.68145,0.793338801026
8,0.714883333333,0.756316505247,0.686983333333,0.78340543131
9,0.7288,0.72618534325,0.689533333333,0.793968317771
10,0.741504166667,0.694542386146,0.698233333333,0.7541195707
11,0.755283333333,0.660334328508,0.697033333333,0.796127080981
12,0.76685,0.634051579171,0.6985,0.786199505186
13,0.779775,0.603551345289,0.6984,0.823228543897
14,0.7904,0.57974890331,0.70905,0.771416972311
15,0.802070833333,0.551962698986,0.717233333333,0.79362752128
16,0.813775,0.522844196506,0.713666666667,0.797654047962
17,0.823370833333,0.500521671576,0.720733333333,0.803024157842
0,0.562979166667,1.07632998728,0.615,0.939195307239
1,0.631220833333,0.930749940968,0.6565,0.850877285131
2,0.656683333333,0.874238871006,0.675916666667,0.80439985803
3,0.674004166667,0.838872518611,0.684883333333,0.789729106959
4,0.690295833333,0.802377357384,0.691383333333,0.770191550883
5,0.705391666667,0.769327755197,0.694333333333,0.769304943307
6,0.7189,0.740223826218,0.699416666667,0.75939320842
7,0.732091666667,0.7095805493,0.712666666667,0.724966815948
8,0.749491666667,0.668349947715,0.708316666667,0.743186953998
9,0.7640625,0.635943102413,0.702466666667,0.76775405182
10,0.778829166667,0.603973549614,0.718433333333,0.742060060879
11,0.796408333333,0.560058786466,0.72005,0.744242051212
12,0.8106625,0.53003345437,0.720916666667,0.75132366728
13,0.8241125,0.500611184502,0.722266666667,0.756262303273
14,0.8381,0.46495113818,0.726083333333,0.761663004661
15,0.849825,0.441702290254,0.735383333333,0.749929254071
16,0.8627125,0.407286110291,0.737166666667,0.774980355406
17,0.872916666667,0.384110831766,0.73525,0.76722296987
18,0.8826625,0.364092624454,0.739616666667,0.800020800499
19,0.889545833333,0.350023467344,0.7391,0.787741858594
20,0.897058333333,0.331901814374,0.74255,0.808869094729
0,0.3744625,1.45583254638,0.3944,4.07322381529
1,0.517733333333,1.16612868676,0.432566666667,3.67642346133
2,0.552758333333,1.09700899417,0.540716666667,2.42754235264
3,0.571516666667,1.05855093506,0.526916666667,2.6380542965
0,0.4998875,1.20093980788,0.551816666667,1.16291822481
1,0.574883333333,1.04363826192,0.59235,1.03409217213
2,0.600470833333,0.991119421824,0.5997,0.994502374283
3,0.616808333333,0.957452376656,0.61405,0.969998594435
4,0.627508333333,0.932902052506,0.6267,0.930482161315
5,0.635883333333,0.916195131667,0.638016666667,0.909191751925
6,0.645229166667,0.895545681147,0.642583333333,0.89874016041
7,0.652858333333,0.877827747186,0.64585,0.884822863626
8,0.6584125,0.866998285524,0.666283333333,0.841387262154
9,0.664366666667,0.856098688193,0.664366666667,0.842411359692
10,0.670170833333,0.841932112257,0.6626,0.852165792584
11,0.675179166667,0.832103218293,0.668666666667,0.844997446601
12,0.680304166667,0.819045379531,0.672183333333,0.83886522073
13,0.684033333333,0.812549281089,0.671216666667,0.847754194911
14,0.688466666667,0.801646382745,0.67245,0.839685329541
15,0.691725,0.796203852371,0.680416666667,0.828763225547
16,0.695291666667,0.786648416289,0.677416666667,0.840120743076
17,0.699366666667,0.775272999398,0.690466666667,0.794158864526
18,0.703570833333,0.766887729383,0.688483333333,0.817002106047
19,0.707091666667,0.759008235463,0.6983,0.783064938128
20,0.711104166667,0.752057090076,0.6959,0.794016783532
21,0.715483333333,0.741109988902,0.683883333333,0.824731872785
22,0.718854166667,0.733917595994,0.6995,0.786042631586
23,0.721570833333,0.726157296379,0.701816666667,0.784980105019
24,0.7265375,0.715875901361,0.68665,0.823013045351
25,0.728595833333,0.711704047636,0.703566666667,0.773343735019
26,0.732895833333,0.698146504951,0.701883333333,0.778072550917
27,0.736408333333,0.688788452709,0.7015,0.793902865012
28,0.7396625,0.682317393736,0.705066666667,0.777035216371
29,0.7427,0.673660661399,0.702483333333,0.791510597285
30,0.746966666667,0.663633981991,0.704083333333,0.793815928002
31,0.751120833333,0.656139670793,0.707383333333,0.788679027065
32,0.753145833333,0.652508989058,0.7072,0.792080264962
33,0.757341666667,0.647040560695,0.698566666667,0.800761224075
34,0.7598,0.639085655582,0.706783333333,0.814197716061
35,0.7635375,0.625748782573,0.705533333333,0.815471705317
36,0.766770833333,0.62418741984,0.710666666667,0.791152614653
37,0.770054166667,0.610314902119,0.710133333333,0.802663914192
38,0.774808333333,0.600055087171,0.70145,0.835388019975
39,0.776133333333,0.60119006875,0.716716666667,0.77464500134
40,0.779945833333,0.592981823784,0.71825,0.766589976605
41,0.783858333333,0.583885860678,0.717066666667,0.781519643454
42,0.784383333333,0.579802685577,0.71,0.804387041644
43,0.789725,0.567800878332,0.707483333333,0.827964116351
44,0.79185,0.562270042153,0.702583333333,0.855208269576
45,0.7956,0.553190847401,0.71115,0.813974933803
46,0.797616666667,0.548889408269,0.706883333333,0.837046252934
47,0.8003,0.546886247909,0.71485,0.817543554449
48,0.8028,0.542814847652,0.702333333333,0.854340953024
49,0.806941666667,0.530746455715,0.708416666667,0.848631299766
50,0.809758333333,0.524018484012,0.7228,0.806237285002
51,0.812375,0.514654016367,0.699133333333,0.894292593996
52,0.814666666667,0.512773832959,0.71955,0.817740411023
53,0.8156625,0.510438617212,0.71845,0.807518676563
54,0.818658333333,0.506767108671,0.721166666667,0.831636307466
55,0.822266666667,0.494932011726,0.71075,0.855373631819
56,0.822104166667,0.501893483875,0.71455,0.848739607128
57,0.8273625,0.482425121298,0.716783333333,0.851359013995
58,0.827295833333,0.490643472554,0.721666666667,0.831495611795
59,0.8312,0.476527645927,0.724783333333,0.835410581787
60,0.832345833333,0.470027333142,0.7205,0.849088458661
61,0.835004166667,0.464817085413,0.72135,0.859599764283
62,0.838541666667,0.459740195213,0.718366666667,0.864425314887
63,0.839604166667,0.453840732738,0.721016666667,0.84165231477
64,0.841854166667,0.450349050914,0.7228,0.847923281876
65,0.843845833333,0.445845631691,0.70115,0.931057246993
66,0.84605,0.444636082238,0.728333333333,0.852332806377
67,0.8477375,0.440467950118,0.719066666667,0.851313135298
68,0.8476625,0.442957929453,0.72325,0.853528338857
69,0.852316666667,0.430444644493,0.725,0.875547054172
70,0.854266666667,0.423509466642,0.718216666667,0.892947721541
71,0.856891666667,0.416434285498,0.714633333333,0.928081757283
72,0.858275,0.415983698434,0.72505,0.867658797352
73,0.859145833333,0.411464886973,0.7268,0.890326413115
74,0.863141666667,0.402884874338,0.729283333333,0.890946877925
75,0.864329166667,0.398611436078,0.728816666667,0.885087165395
76,0.8641625,0.401531554915,0.719816666667,0.95321356136
77,0.866683333333,0.394422530106,0.731666666667,0.888426978258
78,0.868125,0.390608332552,0.726883333333,0.924617172694
79,0.870916666667,0.380017499041,0.720316666667,0.939997591567
80,0.872208333333,0.382532956024,0.718983333333,0.954136053743
81,0.873270833333,0.375707945399,0.724383333333,0.946183995853
82,0.874945833333,0.375725094464,0.724883333333,0.931208446531
83,0.876320833333,0.374666609888,0.7248,0.949769573569
84,0.879391666667,0.360183904764,0.731266666667,0.91148095024
85,0.8802,0.362009997243,0.72825,0.922467033984
86,0.880654166667,0.36304516975,0.727883333333,0.934866940856
87,0.880133333333,0.368523996538,0.728416666667,0.92540932653
88,0.883770833333,0.354511868398,0.734366666667,0.898622181592
89,0.8847875,0.355955025902,0.729783333333,0.931854486907
90,0.885808333333,0.356906954233,0.735983333333,0.873632174281
91,0.886441666667,0.357173260806,0.7275,0.943916107098
92,0.888004166667,0.343754081428,0.7232,0.951143609528
93,0.891066666667,0.336409027195,0.735233333333,0.910213994288
94,0.8907375,0.342541236891,0.730766666667,0.945256972869
95,0.892745833333,0.337517802271,0.7278,0.96335267729
96,0.8925125,0.337336612904,0.7298,0.948547958473
97,0.894741666667,0.331160942539,0.72875,0.949792059443
98,0.896320833333,0.325216864636,0.728016666667,0.939939896894
99,0.895,0.333744091259,0.729783333333,0.95527148993
100,0.8966625,0.331122331769,0.734816666667,0.943593994908
101,0.897704166667,0.328829774674,0.733283333333,0.943016585167
102,0.8994375,0.325983166601,0.7344,0.908347967545
103,0.90075,0.321679578405,0.727066666667,0.990535201116
104,0.902179166667,0.316986854271,0.73,0.969623866959
105,0.90205,0.319779954157,0.725266666667,0.965143410691
106,0.90405,0.309988347229,0.735,0.94539675289
107,0.9053875,0.30532818392,0.72145,0.996208204897
108,0.904908333333,0.314378703897,0.728966666667,0.997660775141
109,0.906891666667,0.304785082224,0.725916666667,0.998929745324
110,0.907441666667,0.302420841008,0.726916666667,1.01392456753
111,0.907854166667,0.303017901271,0.731966666667,0.957120607567
112,0.910783333333,0.293417741888,0.721583333333,1.0841368138
113,0.910170833333,0.29758373446,0.727583333333,1.01942598498
114,0.911895833333,0.291886828867,0.7346,0.988227798661
115,0.9116375,0.296303666516,0.728983333333,0.974446053743
116,0.911975,0.296549757226,0.729766666667,1.00318534945
117,0.913220833333,0.294201756243,0.7273,0.996459668918
118,0.9145125,0.286394408312,0.7272,1.0324602317
119,0.915079166667,0.287835729563,0.728866666667,0.975084390183
120,0.914479166667,0.289491142533,0.72815,0.998176251133
121,0.916920833333,0.287788377597,0.728333333333,0.973755858616
122,0.916570833333,0.288244086845,0.728566666667,0.991169179356
123,0.9176625,0.284900986865,0.727533333333,0.987504106136
124,0.916875,0.287233233029,0.733733333333,0.989806096212
125,0.917958333333,0.282598939354,0.7289,0.998963426034
126,0.920570833333,0.271575960412,0.7211,1.05593141584
127,0.9203625,0.277225379468,0.722583333333,1.05911929564
128,0.920170833333,0.276790172602,0.72045,1.05193126001
129,0.921975,0.27447361776,0.73325,1.01858898705
130,0.9215625,0.27664611738,0.735233333333,1.03938872883
131,0.9233625,0.266347414618,0.72675,1.02411066236
132,0.923433333333,0.269886999262,0.72745,1.00048097191
133,0.925320833333,0.259052619861,0.734433333333,1.01075670975
134,0.922833333333,0.276692901131,0.739833333333,0.989363551664
135,0.9268375,0.257773605099,0.725583333333,1.02632543184
136,0.925620833333,0.262587890733,0.735866666667,1.01463815809
137,0.926420833333,0.260154273586,0.732433333333,1.00102282093
138,0.926566666667,0.265936767423,0.736516666667,0.988107256474
139,0.927083333333,0.259522860027,0.729933333333,1.04105983053
140,0.927925,0.258244613418,0.737133333333,1.01650031422
141,0.929079166667,0.257497064353,0.72755,1.03191051583
142,0.928841666667,0.260359017981,0.738566666667,0.970999200388
143,0.931029166667,0.249067784021,0.734516666667,1.01834090768
144,0.9308125,0.253309859308,0.730333333333,1.01332829253
145,0.929516666667,0.258957318183,0.729533333333,1.03810799828
146,0.933241666667,0.242502114589,0.733516666667,1.03198913314
147,0.932133333333,0.248904554393,0.735833333333,1.02550640849
148,0.931566666667,0.252172012636,0.733583333333,0.98468208762
149,0.9321125,0.251416631715,0.735616666667,1.02639633178
150,0.9335875,0.242145267859,0.73465,1.00085117891
151,0.933358333333,0.247992727845,0.7377,1.00767114618
152,0.935279166667,0.23373491743,0.7324,1.05476367039
153,0.935575,0.239215203288,0.734683333333,1.03058800496
154,0.9371125,0.229634717518,0.734316666667,1.03186345174
155,0.935654166667,0.238988112288,0.735983333333,1.06124860886
156,0.93705,0.233980977974,0.740933333333,1.02759289043
157,0.9359375,0.238411013998,0.738083333333,0.987539428318
158,0.936675,0.237655105227,0.740816666667,1.02053248295
159,0.939191666667,0.223303058423,0.739066666667,1.07279541003
160,0.937441666667,0.236226304638,0.741916666667,1.01179115744
161,0.937745833333,0.234369161132,0.73675,1.0463946934
162,0.9397125,0.225205913872,0.7307,1.09060353967
163,0.939483333333,0.22759836369,0.73315,1.04757990012
164,0.939379166667,0.231240238934,0.7354,1.03234472724
165,0.939545833333,0.233507544411,0.7302,1.03392620095
166,0.939304166667,0.234294513109,0.736733333333,1.02525792665
0,0.374166666667,1.44810270171,0.367566666667,5.33081069809
1,0.5191375,1.15261035532,0.393216666667,4.5481811228
2,0.5511375,1.0932397557,0.442616666667,3.78208878319
3,0.569229166667,1.05845641303,0.4584,3.33450755988
4,0.58105,1.03275436134,0.483516666667,3.0738266511
5,0.5909125,1.01228407435,0.474633333333,2.8260089739
0,0.27607,1.65840221149,0.256775,6.83518271795
1,0.37451,1.43858738163,0.25555,7.44143275329
2,0.41634,1.36035359354,0.2928,6.77954704033
0,0.26558,1.6911411882,0.37925,5.88854558764
0,0.30013,1.62802309746,0.296375,4.37946216031
1,0.38941,1.42018238071,0.323075,3.68033990868
2,0.42959,1.34750492716,0.34785,4.10600020729
3,0.45493,1.30457419445,0.35335,3.90780567159
4,0.47256,1.27254425827,0.3793,3.75984058031
5,0.48485,1.24883911655,0.378125,3.98199108325
6,0.4961,1.22931244247,0.381775,3.94659206915
7,0.50116,1.21911964439,0.376975,3.96027233816
8,0.50968,1.20199508907,0.428425,3.52549963306
9,0.51339,1.19524719547,0.412875,3.67016767961
10,0.51722,1.1858267317,0.41495,3.47301749191
11,0.52272,1.17685266979,0.41735,3.58340104826
12,0.529,1.16532512577,0.44155,3.28779295777
13,0.53068,1.16061241617,0.434825,3.40971684033
14,0.53479,1.14981583996,0.460025,3.09201832122
15,0.53893,1.14515232935,0.450325,3.33854527007
16,0.54201,1.1383847397,0.453975,3.25914766862
17,0.54771,1.13051598318,0.464875,2.92642023988
18,0.55088,1.12081482004,0.45325,3.26544131621
19,0.55143,1.11905515043,0.4565,3.20892589254
20,0.55431,1.10966779907,0.473475,3.04948308487
21,0.5566,1.10508262239,0.462775,3.03414025638
22,0.55903,1.09965350584,0.477125,2.97257269874
23,0.56225,1.09477255915,0.48105,2.89246635575
24,0.56357,1.09279248619,0.4844,2.78117497221
25,0.56604,1.08483517439,0.48875,2.79269760396
26,0.56812,1.0821703253,0.4951,2.74306520382
27,0.57026,1.07505780785,0.51135,2.60172003638
28,0.57171,1.0746995079,0.5069,2.49504677666
29,0.5745,1.06930848356,0.5079,2.56543807169
30,0.57557,1.06616459915,0.5246,2.41170577152
31,0.57842,1.06173559551,0.50855,2.58421893096
32,0.58064,1.05680197489,0.51365,2.45136969028
33,0.58088,1.05258717861,0.530275,2.28535811064
34,0.58298,1.04767425711,0.518125,2.46319605421
35,0.58148,1.04884246592,0.532675,2.38868252648
36,0.58493,1.04430416225,0.531525,2.37994857124
37,0.58888,1.03983354395,0.53195,2.37834002534
38,0.58715,1.03903268612,0.53645,2.45051727278
39,0.59044,1.03263895147,0.5321,2.39503741053
40,0.59129,1.02879049517,0.5397,2.31974276818
41,0.59426,1.02611555212,0.5437,2.32503532599
42,0.5949,1.02215604156,0.524775,2.43566614636
43,0.59589,1.0213020509,0.5228,2.45274045923
44,0.59455,1.01991291912,0.5224,2.60362362807
45,0.59848,1.01278142523,0.527475,2.46171925503
46,0.59966,1.01243700489,0.5243,2.55008483934
47,0.60157,1.0051400367,0.546425,2.28788485215
48,0.60187,1.00683683918,0.533725,2.38300341583
49,0.60378,1.00353582776,0.5418,2.30930901039
50,0.6042,1.00257865526,0.53475,2.34180567825
51,0.60698,0.996466461582,0.537175,2.44598177053
52,0.60808,0.992713981934,0.539925,2.37730066381
53,0.60785,0.995633584099,0.5455,2.34919183605
54,0.60791,0.99214007616,0.542825,2.39997858919
55,0.60659,1.00018440804,0.549125,2.33744320359
56,0.61139,0.987026703796,0.558275,2.18185224373
57,0.61264,0.983107332935,0.5588,2.19849892473
58,0.61246,0.983675303726,0.550875,2.28212558336
59,0.61359,0.975883896713,0.562175,2.19227310554
60,0.61351,0.975882321262,0.542525,2.25131229109
61,0.61532,0.97608649868,0.55935,2.23500471268
62,0.61669,0.97044113102,0.5539,2.2905696245
63,0.61909,0.970123976097,0.5449,2.34104179519
64,0.61888,0.969174061775,0.55015,2.33243836323
65,0.62139,0.962511576233,0.570475,2.17029617808
66,0.62152,0.964183584099,0.563,2.19936097734
67,0.61944,0.966808238621,0.554275,2.29165220053
68,0.6232,0.958222606525,0.55465,2.30421416097
69,0.62204,0.958131683407,0.566575,2.10642886207
70,0.62477,0.954619669209,0.562775,2.22102137759
71,0.62537,0.953613411789,0.56435,2.24516225541
72,0.62667,0.953256751499,0.549125,2.44701153761
73,0.62867,0.945891997852,0.55065,2.36492153898
74,0.62406,0.953411542492,0.565425,2.3041261664
75,0.62986,0.942416829233,0.5546,2.3086508631
76,0.62881,0.948515943785,0.5666,2.18359285895
77,0.62943,0.943360775547,0.560375,2.24041400602
78,0.63134,0.937153026829,0.57285,2.19802003074
79,0.62992,0.941801656857,0.56165,2.32363767292
80,0.63201,0.941751572895,0.566925,2.20792871571
81,0.63313,0.935827053108,0.5736,2.22061297092
82,0.63521,0.93276214323,0.56935,2.23386419874
