0,0.471580607206,1.60632490806,0.243566176471,2.53287216662
1,0.558905080626,1.33043766161,0.281433823529,2.3422124484
2,0.594285259625,1.22020674228,0.298897058824,2.33284752851
3,0.615507580434,1.15304474128,0.304779411765,2.28059211619
4,0.639787149911,1.07687729635,0.308639705882,2.50740497963
5,0.660647808811,1.00851406199,0.304779411765,2.59700254325
6,0.697467402207,0.894563611661,0.317279411765,2.91725568254
7,0.716934457218,0.829078687922,0.303492647059,2.88244624287
8,0.739012711211,0.75785269071,0.28125,3.4517515541
9,0.470285857573,1.61286380491,0.225,2.61621115931
10,0.476771661137,1.59707289938,0.234926470588,2.51764768112
11,0.564906257233,1.31541437057,0.258639705882,2.61118182588
